,age,bmi,elective_surgery,height,pre_icu_los_days,weight,apache_2_diagnosis,apache_3j_diagnosis,apache_post_operative,arf_apache,gcs_eyes_apache,gcs_motor_apache,gcs_unable_apache,gcs_verbal_apache,heart_rate_apache,intubated_apache,map_apache,resprate_apache,temp_apache,ventilated_apache,d1_diasbp_max,d1_diasbp_min,d1_diasbp_noninvasive_max,d1_diasbp_noninvasive_min,d1_heartrate_max,d1_heartrate_min,d1_mbp_max,d1_mbp_min,d1_mbp_noninvasive_max,d1_mbp_noninvasive_min,d1_resprate_max,d1_resprate_min,d1_spo2_max,d1_spo2_min,d1_sysbp_max,d1_sysbp_min,d1_sysbp_noninvasive_max,d1_sysbp_noninvasive_min,d1_temp_max,d1_temp_min,h1_diasbp_max,h1_diasbp_min,h1_diasbp_noninvasive_max,h1_diasbp_noninvasive_min,h1_heartrate_max,h1_heartrate_min,h1_mbp_max,h1_mbp_min,h1_mbp_noninvasive_max,h1_mbp_noninvasive_min,h1_resprate_max,h1_resprate_min,h1_spo2_max,h1_spo2_min,h1_sysbp_max,h1_sysbp_min,h1_sysbp_noninvasive_max,h1_sysbp_noninvasive_min,d1_glucose_max,d1_glucose_min,d1_potassium_max,d1_potassium_min,apache_4a_hospital_death_prob,apache_4a_icu_death_prob,aids,cirrhosis,diabetes_mellitus,hepatic_failure,immunosuppression,leukemia,lymphoma,solid_tumor_with_metastasis,hospital_death,icu_admit_source_0,icu_admit_source_Accident&Emergency,icu_admit_source_Floor,icu_admit_source_OperatingRoom_Recovery,icu_admit_source_OtherHospital,icu_admit_source_OtherICU,ethnicity_0,ethnicity_AfricanAmerican,ethnicity_Asian,ethnicity_Caucasian,ethnicity_Hispanic,ethnicity_NativeAmerican,ethnicity_Other_Unknown,gender_0,gender_F,gender_M,icu_type_CCU-CTICU,icu_type_CSICU,icu_type_CTICU,icu_type_CardiacICU,icu_type_MICU,icu_type_Med-SurgICU,icu_type_NeuroICU,icu_type_SICU,apache_3j_bodysystem_0,apache_3j_bodysystem_Cardiovascular,apache_3j_bodysystem_Gastrointestinal,apache_3j_bodysystem_Genitourinary,apache_3j_bodysystem_Gynecological,apache_3j_bodysystem_Hematological,apache_3j_bodysystem_Metabolic,apache_3j_bodysystem_Musculoskeletal_Skin,apache_3j_bodysystem_Neurological,apache_3j_bodysystem_Respiratory,apache_3j_bodysystem_Sepsis,apache_3j_bodysystem_Trauma,apache_2_bodysystem_0,apache_2_bodysystem_Cardiovascular,apache_2_bodysystem_Gastrointestinal,apache_2_bodysystem_Haematologic,apache_2_bodysystem_Metabolic,apache_2_bodysystem_Neurologic,apache_2_bodysystem_Renal_Genitourinary,apache_2_bodysystem_Respiratory,apache_2_bodysystem_Trauma,apache_2_bodysystem_UndefinedDiagnoses,apache_2_bodysystem_Undefineddiagnoses,icu_stay_type_admit,icu_stay_type_readmit,icu_stay_type_transfer
immunosuppression,0.03630358063358884,-0.02677594919002658,-0.014071480768725098,0.011223620757770551,0.032888384511836066,-0.029025201841241802,-0.01063931860995288,-0.002822541205405813,-0.013827572132692322,0.0024633807687116658,0.023518727535469807,0.023130331756526415,-0.008823182239110827,0.026568494908764884,0.056901676104285134,-0.007729126705581704,-0.012271719876960336,0.03693076947264914,0.014744652925974823,-0.0018320969001352138,-0.010619410865708867,-0.012860393294233585,-0.006843680795207479,-0.010098951199822598,0.062316974363462334,0.049516917919111156,-0.011500609115078643,-0.02096349196036158,-0.006278513237966611,-0.017505591186794716,0.03560588955976742,0.012736181186056288,0.01058597265552233,-0.011234408758441547,-0.019956355136943518,-0.031950693594752194,-0.013555529381487696,-0.026646965636646928,0.00905486168903612,0.00717072899067317,-0.006576019867956786,-0.0092385273635808,-0.0006333664969974454,-0.0030075197694252173,0.0552541388528329,0.057422874938206386,-0.011203278811987238,-0.010174867776811938,-0.0031130355993696564,-0.0036190399175880764,0.04203511496709923,0.03286718102711343,0.009848385825520554,0.007672671990319587,-0.013886593218300615,-0.018345514975429474,-0.004821381352428589,-0.010188894917375329,-0.001044635274187239,0.009483028239765812,0.011084259574007911,0.013712699440557563,0.037909725148570536,0.025608198237033,0.02581514476925361,-0.0028095264009478215,-0.001810934296671242,0.0032301966265710228,1.0,0.13502372008756772,0.10327120558242335,0.26978813321475487,0.043589402752183634,-0.005708671767079694,-0.012192464551602777,0.03278850082913943,-0.014260739322118151,-0.002260165058019701,-0.00021416430411498635,-0.013006614682179876,-0.004906742294025084,-0.000814881246869505,0.013691816976685344,-0.0060410777997311985,-0.00033996192780658406,-0.006291698132318133,-0.0026958139954954678,0.003292645611771276,-0.0032032201649124137,0.0038909350022369137,-0.00839525141850819,-0.016754675309312097,-0.006786926025101526,0.016626465956902325,-3.9230936348128836e-05,-0.0020437652817220002,0.007337107337071842,-0.011384662449493065,-0.048933872978169334,0.010743347300586806,-0.0001750550667623759,0.0022033793340831428,0.01685957585540492,-0.030403409904872135,-0.0013898956791492073,-0.011599287873248175,0.030852824769089945,0.08090451419916175,-0.025238971264322434,-0.011384662449493065,0.016831427968568565,0.010743347300586806,0.01685957585540492,-0.030403409904872135,-0.011599287873248175,0.0009060372643697658,0.030852824769089945,-0.025238971264322434,0.0011378481408998436,-0.022738507869501386,0.006788479694960125,0.003926983752793191,-0.008488844900748747
leukemia,0.025442179486130007,-0.008914112721502327,-0.01725739387739674,0.00307584368560936,0.04179788998727698,-0.00931509693739958,-0.005067783774661,-0.005241805987322471,-0.013468364969436378,0.01205088116034018,0.005057789785560936,0.008827163922547093,-0.004136071541329549,0.010530786023242346,0.021543000432806787,-0.0031025067840245897,-0.014464562552059424,0.018742542642874668,0.004683990361085172,-0.0016222997322491925,-0.009651309361377529,-0.02422377028448933,-0.008202043189247698,-0.021775874298719213,0.023840261858055004,0.011376027229726908,-0.010491189141729793,-0.02164386172488691,-0.008308632388657162,-0.018036433523261498,0.02197788321277873,0.015040372858195013,0.0038204667645502315,-0.014189720207688302,-0.014056347115795837,-0.02053653430444231,-0.011271249698628503,-0.017703688777976838,-4.338030863664417e-05,-0.0025429509519837813,-0.010896481307581956,-0.015869933587249734,-0.004430248213866388,-0.00876731377306413,0.021634799766950562,0.017867983872310013,-0.009195874433427882,-0.012647023388740075,-0.002129462195401978,-0.005651029633328017,0.022118543495337737,0.01897928792642193,0.004526672279934079,0.00324319762698674,-0.008936599106126326,-0.012238801126097055,-0.0013183929232270454,-0.004532466212424267,-0.0025010342832529476,-2.8664065131489844e-05,0.005633827463660654,0.0030057978002970766,0.04300302940850242,0.031172927608020585,-0.0024515142804695245,-0.00528995297576397,0.003240896073352773,-0.0014911119562641632,0.13502372008756772,1.0,0.031421063981994825,0.006305218161337972,0.029554482390943725,-0.0029381686604349317,-0.012223540703335268,0.034267821430034595,-0.014655917592581186,-0.0020905481475936762,-0.0054570739874270765,-0.0061718793068126785,-0.004250928737231772,-0.002270017766262937,0.0082174409783196,0.0009094437792422765,-0.0007428800148050109,-0.0059271579042248805,-0.0013874954663891485,-0.01232202485079176,0.01236744293940082,-0.002032074797622137,-0.004389717631567737,-0.00515854130360882,-0.004990358851212459,0.008508102122466485,0.005870441358199423,-0.006988746387952283,0.001400039299888064,-0.005537350386332663,-0.014295682160106099,-0.0040717428390798565,-0.00019585426343870696,-0.002676443641771499,0.04642445979963965,-0.015895903251094225,-0.00020392121795592596,-0.0056019444732090876,-0.000153559831687407,0.03899305457765565,-0.00843811235816473,-0.005537350386332663,0.015303911689279472,-0.0040717428390798565,0.04642445979963965,-0.015895903251094225,-0.0056019444732090876,-0.0010086664970952878,-0.000153559831687407,-0.00843811235816473,-0.0009076478721849159,-0.006200264970973779,-0.005066716162360938,0.0001238637710085463,0.005284646366847913
lymphoma,0.02065552384681456,-0.004114963903797778,-0.007968640219048537,0.010791906227167173,0.01402374882366564,-0.0018651989726437461,-0.00470661842802156,-0.00224968786189288,-0.007925115871343383,-0.0035709378080607595,0.010294050581558812,0.007590341064268295,-0.0044905862445739075,0.009447110328725644,0.01785711645153197,-0.004021720361754005,-0.010665806815094445,0.01214469455620289,-0.008464489880790349,-0.0031072969024124055,-0.0069084504977976495,-0.010571087305114241,-0.005797379882583213,-0.009885567446359557,0.020307247695638835,0.012060650635904354,-0.007450122271688685,-0.012433665390618593,-0.006860359017536587,-0.011875271245131113,0.014459459441672538,0.005865929409020326,0.00390337342808207,-0.006671999808858526,-0.011384516328807283,-0.0157526424738792,-0.009074985054774288,-0.014176532499119451,-0.011126125858950724,-0.01152271315839338,-0.007941787101678737,-0.009075905408386651,-0.006242913768322209,-0.007293952019615325,0.015588587879239934,0.014707809544119627,-0.007779162295844918,-0.00817303626175349,-0.0054702495678058466,-0.0061256758107076145,0.015677576321062953,0.010751217012955727,0.0017180600489681043,-0.00038061078396965366,-0.007929780568133564,-0.010803884860994397,-0.005334894446771957,-0.008534181341684835,-0.0008077393714142531,0.0027093294963181956,0.005106892244518472,0.0061385867339882,0.01710012820105733,0.01059138508409967,0.021543158259915315,0.0015789217190833142,-0.0020531843044368043,0.0017460221922114838,0.10327120558242335,0.031421063981994825,1.0,0.014820813571880706,0.01856477952610865,0.002642494059455378,-0.0023005820175252627,0.014528968992053077,-0.008772830507395,-0.006110136150120924,0.0008473482417846757,-0.005185403139545927,-0.010136264338360654,0.0021222711043126833,0.013076226213784813,-0.0073353617560068295,-0.000426351484688279,-0.0023478851345502855,-0.0010594593682716727,-0.003795807902696495,0.0038307315212232494,0.0004213127887486255,6.860615134436437e-05,-0.009530830198617357,-0.0012137869724471824,0.005817919930627703,0.003983607575745876,-0.006449092741926442,0.0012123610378058408,-0.006158002523785346,-0.013817134454851419,-0.0005753257020183986,0.004595829835947054,-0.0037546514059963454,0.021319818316696857,-0.01194962724992975,-0.002711573682252162,-0.003946560272730018,0.0063668204352077835,0.029045798623531148,-0.008305604959011571,-0.006158002523785346,0.00927828265558022,-0.0005753257020183986,0.021319818316696857,-0.01194962724992975,-0.003946560272730018,0.0030783452225961066,0.0063668204352077835,-0.008305604959011571,-0.001164900656598754,-0.00812241616237716,-0.002386032698816718,0.005923298865819682,0.00047052807420453174
solid_tumor_with_metastasis,0.03281550893844394,-0.035669491057804495,0.01589275767450228,0.00986993083129233,0.036705215220558904,-0.034955145291332965,0.010184348705427596,0.02006560846116844,0.012931241431022596,-0.008029601860806295,0.018138490121697822,0.02004491621934158,-0.010115224524835457,0.01961895458174659,0.04302315069542464,-0.011379290856807566,-0.005020966163811651,0.014617234502959105,0.005882070776108898,-0.01546328806586975,-0.017471205687465446,-0.001505404713699974,-0.013370551449498237,0.0008692422602418499,0.04431304806878305,0.0398712626420215,-0.018695681947577553,-0.008861052232440356,-0.012305251355344443,-0.0048247531767395685,0.018526380602350664,0.009333614225513188,0.004948237689723207,-0.007083458342405762,-0.022676759636366794,-0.02052755206358702,-0.015549993285649577,-0.015520047971216647,0.0013735508921023573,0.0019675900484456372,-0.003948278002494625,-0.000802936169268163,3.587461599558591e-05,0.0021054133005878393,0.0389550733908774,0.041911149402634566,-0.005977481981729846,-0.003097297778962712,-0.001592606135147299,-4.663473360137695e-05,0.022406744054593232,0.01787430728854834,0.010757022352830735,0.008280344173458463,-0.010152750614592369,-0.01135803786687241,-0.0040418359580603035,-0.006186443344799218,-0.009516671043104767,0.012220509587215494,0.0036459666874363644,0.009485450483919052,0.04668688799397881,0.027245251058283005,-0.0015772556681841554,-0.005746580837923675,-0.012496688489252271,0.007369312309901461,0.26978813321475487,0.006305218161337972,0.014820813571880706,1.0,0.05070070886799249,-0.0006468208324380033,-0.029889312906793322,0.026699749384564694,0.015056983610909179,-0.007435027797939666,-0.0020698421459874744,-0.006646120031662688,-0.0018890651676929662,0.006201212053916565,0.010001296501209875,-0.0006688162473510557,-0.00595249634746879,-0.013209761680612305,-0.0023874746142198613,0.006716880271378282,-0.006637518216712764,-0.013357036026797414,-0.0001620536165432546,-0.010539543191371207,-0.005474216359946576,0.009005708152980428,-0.00028570672690029944,0.0066280013527357075,0.0120864483507654,-0.010407824986649323,-0.050262482015323975,0.020980600917510493,0.005328505306783078,0.0034200784899092473,0.013834920010563577,-0.02663208273047629,-0.0026635941777461685,0.007884115989810406,0.03317658716860273,0.04553481320804974,-0.023315759945599812,-0.010407824986649323,-0.008855928073062416,0.020980600917510493,0.013834920010563577,-0.02663208273047629,0.007884115989810406,0.006493431979105499,0.03317658716860273,-0.023315759945599812,-0.0038742255182296096,-0.020618644964076425,0.002340822246205312,0.0005266784870124112,-0.0026424269074335435
hospital_death,0.05135042922257516,-0.03296130843529014,-0.0935736099475814,-0.030482933462243504,0.06331616372520242,-0.033414063227586624,-0.08495400366053645,-0.09080233963564094,-0.08367379961707753,0.027009129894651675,-0.24686428955637765,-0.25960286181314424,0.051222542004735874,-0.23718670021363067,0.09850246874486769,0.17172844992598116,-0.042346426620228354,0.08327683009173882,-0.05462534124062992,0.22640471213840388,-0.0009895309865347495,-0.1794033567977825,-0.0007196041113550644,-0.16836121075018115,0.15865279458945075,-0.004715422502466048,-0.018137736189387705,-0.19261169455739688,-0.013748895110818726,-0.17183642061132767,0.10005209831550868,0.0241108511017687,-0.015576932931056475,-0.1905967340147974,-0.030315450106749374,-0.2089840388578401,-0.026386340235691107,-0.18999251315108834,-0.028103292202068027,-0.054783996430464,-0.02060973001798837,-0.09385136704014063,-0.00459560674450185,-0.06909295380177594,0.09489409451013962,0.07438185681307746,-0.0358668375085483,-0.09474544934162998,-0.012252790600923885,-0.0640083108391219,0.10341059254521119,0.09569029411553806,-0.009199444672674112,-0.03492544385813412,-0.04450909935560065,-0.10441268986667947,-0.020227471113461265,-0.07257308447449817,0.0733272378873693,0.026825964296827296,0.050256590158265446,0.0135805286051485,0.30005100546421987,0.2742086663314249,0.004353648878603298,0.03912870683792935,-0.016172783596545493,0.03855362728662432,0.043589402752183634,0.029554482390943725,0.01856477952610865,0.05070070886799249,1.0,0.00259517456624739,0.0003570007416968176,0.07715176136835787,-0.08835045727606551,0.027845447957219657,0.02010161064830006,-0.00488295584272801,-0.009399227897990388,-0.001561661598832427,0.0062663196670845215,0.009434495274962519,0.0008389631970344427,-0.004460990903637913,0.013742244597082046,0.006810573108547046,-0.0072654071075095115,-0.010941127650982423,-0.025602536680955596,-0.019853963280367037,0.014299688871333137,0.03724161864729638,0.004710670308186725,-0.0034166927098439035,-0.009989591706900766,-0.002163867802649312,-0.01646751644584247,-0.014203350211119065,-0.013648212862085856,-0.01665328795959454,0.0013732256197184376,-0.07642249117415262,-0.01581368705100987,-0.010013640175962846,0.03493111866485391,0.09772014152407989,-0.01406546511953785,-0.002163867802649312,0.06736018621109686,-0.014203350211119065,0.0013732256197184376,-0.07642249117415262,-0.010013640175962846,-0.018337852147804264,0.03493111866485391,-0.01406546511953785,-0.007512015392498044,-0.04913849156062165,-0.015945415820938797,0.0008328728401632176,0.01647880442989866
icu_admit_source_0,0.0003583431545762142,-0.009698694534879801,-0.010140411715038164,-0.036876360646016945,-0.0012964903619830717,-0.006031722201811577,-0.010415021689320174,-0.014207958498290494,-0.010533768938449466,-0.0021078590744688895,-0.011462913212738077,-0.010043480926426929,-0.00017813329212999204,-0.0062881185252135876,-0.004354430166319533,-0.005949189832028189,-0.002597270608437218,-0.002468411474931815,-0.012610419946527203,-0.008141657050886545,0.00012004467409289808,0.002526519116884482,0.0013483437412422391,0.003967734925363762,-0.007615329484667515,-0.0037941578398477584,-0.004023309974729143,-0.0014110541189224532,-0.0014489485704235533,0.00086681569659152,-0.008791580753363882,0.0009908874263569207,-0.026888520079879123,-0.013676635849293052,-0.00942541406462826,-0.0019081716895529308,-0.006421981457699848,0.00041295881494475653,-0.010883883135038533,-0.009158457570120506,-0.007406728652861426,-0.005992541920881565,-0.00471066091363635,-0.0035552976434838545,-0.00916211716176744,-0.008189087171369897,-0.010846102961928386,-0.011349741168279488,-0.0071488650783077465,-0.007868038787145483,-0.01222488221315288,-0.008206513097060468,-0.015277449676903566,-0.013931056160632166,-0.011953687419813003,-0.01050556070241835,-0.007532868903056729,-0.006518559607338605,-0.0035448764130776166,-0.006342491171795682,-0.009115020208626042,-0.009447028996192082,-0.12191067992955104,-0.13278218746470766,-0.0010201769649349005,0.005689355225211564,-0.0007681314814900372,0.007076476407770041,-0.005708671767079694,-0.0029381686604349317,0.002642494059455378,-0.0006468208324380033,0.00259517456624739,1.0,-0.04189837046258353,-0.015837120843504054,-0.01770390957241164,-0.005680301327807756,-0.0034000355623032084,0.005858004941553803,0.00034881461160235185,-0.0010723473091280111,-0.0017225473523521378,-0.0009963453632091186,0.00012750743142236507,0.0009646336639850268,-0.0005773945210267013,-0.0022286046414529376,0.0022476307207971763,-0.005516208074464222,-0.00804713993860872,0.004754762208179882,0.010071813825125783,-0.006077781320093667,0.006418417516405981,-0.0038025474722075243,-0.0018361569626582604,0.030357371681731547,0.00223942538747999,-0.001071751473406102,0.0027667906847472943,-0.002046246618899708,-0.0029266423536838406,-0.00038636891475425476,-0.003967995273709089,-0.006994697744388357,-0.0029830034478647446,-0.001249293767459031,-0.002636532822687482,0.030357371681731547,0.0035373114278003993,-0.001071751473406102,-0.0029266423536838406,-0.00038636891475425476,-0.006994697744388357,-8.027621584814229e-06,-0.0029830034478647446,-0.002636532822687482,-0.0021518018208634897,-0.005664901668613034,0.00754589894842684,0.001266935600866486,-0.008369892483032632
icu_admit_source_Accident&Emergency,-0.07575738107122373,-0.030265286516642224,-0.5453072344344809,-0.027802350138386743,-0.3287103564175168,-0.02454633209585348,-0.24313037291072967,-0.45111851186092516,-0.5714315148158523,0.00017088736187249192,0.021389870272122018,0.010217526106903288,-0.012684256639894094,0.04107877459328006,0.004395497296939457,-0.1289973921334693,0.023428609353524685,0.07279516525328976,-0.006296971568545108,-0.14133279035412796,0.126248651092938,0.046799281761744145,0.14966327627919004,0.0716437315301474,-0.0131601000997077,-0.008189421235706078,0.10234178021680801,0.04719886735880637,0.15062770763420374,0.0877783297760434,0.012096548913448597,0.095289093046494,-3.15981807101218e-05,0.022982774303999285,0.06460471083632922,0.034916009227562016,0.10703706664918035,0.06910179044379583,-0.03206114723055357,-0.021038582806021302,0.08365149895034461,0.07683767606394563,0.17189715450417348,0.16071888694904385,0.016200821749898797,0.030094148749531525,0.04786515459349586,0.06270648693517578,0.17152407986510504,0.1701493492212576,0.0687393508712762,0.0974657094533471,0.0034105565221573845,0.008226758579221727,0.028837257493772916,0.04511716055096447,0.15220756287116036,0.15220420984703217,0.007976317669696005,-0.026413512380590493,-0.08269797638307419,-0.06577577479040418,0.05975463967834155,0.05397972366963939,0.0007779121211383523,0.0048819076639011446,-0.001594104547071458,0.004966416237040313,-0.012192464551602777,-0.012223540703335268,-0.0023005820175252627,-0.029889312906793322,0.0003570007416968176,-0.04189837046258353,1.0,-0.5426946686962612,-0.6066643953133254,-0.1946483377661368,-0.11650988783081039,0.005020225971055449,0.02638585754680909,0.0007063042651672642,-0.026231519916671962,-0.005512820268529313,0.014532954972474843,0.009543040016457487,0.013780834783117573,0.010499945347079322,-0.010955897417318722,-0.017857087054681094,-0.11288462907799236,-0.15454536900151192,0.028710937829351364,0.060296196927585324,0.10772795604727757,0.02113022099831413,-0.09283574207532205,-0.08335742958043928,-0.12693722850992376,-0.07674220210656021,-0.01534610264736922,-0.06897908741551008,0.021582712880166166,0.1674331719461725,-0.0837434293287742,0.04320573070899665,-0.010658761545472264,0.11025254351187067,0.06675067244332347,-0.08335742958043928,0.02942926939525018,-0.07674220210656021,0.021582712880166166,0.1674331719461725,0.04320573070899665,-0.038418072238696664,-0.010658761545472264,0.06675067244332347,0.013757142986627464,-0.239980639568133,0.0335814423572777,-0.0740011146313983,-0.009844591142109775
icu_admit_source_Floor,0.039112674554604085,0.01371336002256037,-0.17877225131174446,0.0007381163284840985,0.31055289651377327,0.001053660525439063,-0.031137496947968097,-0.2000166886749416,-0.18909473789585368,0.032075636970808216,0.013405896030170034,0.018221573157982344,-0.00933022210108999,0.0109344206006429,0.06588356658630516,-0.025131249184184322,-0.025106375596681628,0.06918945575604331,-0.011541217791308884,0.004454275160936144,0.02441405895654563,-0.06594664327624966,0.0327510556305519,-0.054042429983451934,0.07770119712472526,0.033022820419756974,0.006510017393270699,-0.07019224753525376,0.025118542572446896,-0.04845648698537215,0.0615117310932841,0.0595345005936249,-0.02001872516282824,-0.06508827933015698,0.006204938164283303,-0.07551983911992938,0.021235982110794124,-0.058327253945923405,-0.01975580479195,-0.01767573430479754,-0.022229259387887623,-0.041144923053365645,0.015870065204702466,-0.0031477306923166993,0.06978612181274912,0.0614458162874133,-0.03414619201522149,-0.047104035418234345,0.018599419987188684,0.0024110634784722403,0.0917075973673405,0.09757744521355313,-0.02652572439424727,-0.0390028304326958,-0.03621536896183672,-0.050948616838320984,0.014325944938955113,-0.00380931818774258,-0.014954867182775415,0.01111090768485315,-0.00557606607080036,0.005500747527788369,0.07650800632975688,0.05532061742211352,0.009677147136836175,0.025058365137049985,0.019149453230743192,0.024643252983113324,0.03278850082913943,0.034267821430034595,0.014528968992053077,0.026699749384564694,0.07715176136835787,-0.015837120843504054,-0.5426946686962612,1.0,-0.22931243468307863,-0.0735749198156149,-0.044039449569702016,-0.008403726795601633,0.013295683146860422,-0.0026768263479875314,-0.010596134345803344,0.021681962459544415,-0.007270914697417201,-0.00905630935905927,-0.007478785566981831,0.021459181996841582,-0.021210561502459698,-0.0031438727079152276,-0.029762045031067923,-0.03697408126077837,0.020507814104927646,0.028379189333716474,0.04792119020337774,-0.05745697449947104,-0.02352231560975544,-0.006937927324521614,-0.0010081987923894046,-0.025261958790560212,0.009023147884070144,-0.015559829015912609,0.013754014897784116,-0.05289866891063665,-0.025241159252110526,-0.04515201331316893,0.09737412432539959,0.06397095164564096,-0.06892785073543299,-0.006937927324521614,0.06723040773657489,-0.025261958790560212,0.013754014897784116,-0.05289866891063665,-0.04515201331316893,0.0014849123132380541,0.09737412432539959,-0.06892785073543299,0.0033625566008229518,-0.07620879082055444,-0.07553188849272391,0.09857295073205913,0.04549714679585579
icu_admit_source_OperatingRoom_Recovery,0.07137885807574379,0.022252794718845892,0.8718863713229453,0.03702490732356238,0.12713342044139103,0.02514434505982597,0.34038839254879494,0.7832974068482161,0.9148887271126592,-0.02857078291814556,-0.0043625072494473125,0.00435756462313818,0.023725667822965486,-0.029380066607996275,-0.047001155526196214,0.17503026751172976,0.007180437409104426,-0.1373316799298717,0.04171906449863985,0.16760993711470884,-0.18748063233258822,0.005636584563182094,-0.2220710029377552,-0.03528654027103486,-0.05844208606289417,-0.021476405007359558,-0.1355974946307127,0.010587588300839142,-0.21109511268156952,-0.0594386445397698,-0.065658488782753,-0.17371477202895894,0.01837965796940665,0.03344880981635102,-0.0918546746142869,0.025708329933704543,-0.1561635260126257,-0.0315040330179751,0.050163237832481326,0.03426722467663817,-0.08698393508921116,-0.06532825757331329,-0.23182466246616504,-0.20386293659476357,-0.08243536746631237,-0.09711430899885326,-0.02896638062595919,-0.03739762036694614,-0.23350331410660158,-0.21801367487240383,-0.16640511188440366,-0.21614755312068373,0.02099456470233975,0.024596970077800477,-0.00503895217427357,-0.016088316537655065,-0.20620761373785942,-0.19299466345291882,0.005210050146825909,0.022478568652049124,0.09526375108829682,0.06624232777376193,-0.09274333507597463,-0.05581420254104067,-0.008274503948026977,-0.030675498376408462,-0.005921196180028079,-0.03338471096524071,-0.014260739322118151,-0.014655917592581186,-0.008772830507395,0.015056983610909179,-0.08835045727606551,-0.01770390957241164,-0.6066643953133254,-0.22931243468307863,1.0,-0.08224750824878563,-0.04923056662288383,0.004060119960124538,-0.04128234691183722,0.00015711750132280718,0.03859964600479271,-0.011617723215936676,-0.014007535274636506,-0.002471231351107612,-0.008360341800612847,-0.02981840772289455,0.03009400072056239,0.00977479911125881,0.1709299456704711,0.21271053138478366,-0.057416223596237125,-0.10735706638565172,-0.14272508284767607,0.004787889768115162,0.12416335685714969,0.059204372391477494,0.16344025452360245,0.12337925665196484,0.013670243872492984,0.10351944293051873,-0.0378187176697528,-0.1417756994431661,0.1304302439143314,-0.034324804557962996,-0.07621963554044608,-0.1905047486824734,-0.005930964368996378,0.059204372391477494,-0.09435251151370336,0.12337925665196484,-0.0378187176697528,-0.1417756994431661,-0.034324804557962996,0.05041721182865526,-0.07621963554044608,-0.005930964368996378,-0.023212888444259963,0.3811555157436961,0.06278069464131739,0.000256432016273369,-0.06609737785502712
icu_admit_source_OtherHospital,0.007155069515457332,0.004615140330320375,-0.07404747824813049,-0.004072639981946685,-0.050126092460274996,0.00986523706522351,-0.0015991924966904263,-0.08046035740769161,-0.07703544099587582,0.0006460836863855632,-0.026254125516331984,-0.019531792935125167,0.0012736955180473262,-0.029074560911385938,0.0016880918659115025,0.019714887107311146,0.006210316170820689,-0.008750382568655556,0.01824236005344463,0.009712604286720754,0.024499176449360012,0.003800990517714762,0.021757258119374217,0.0031687427032701127,0.0031791933112230927,-0.0003488741588782229,0.015127574476920709,0.000798010956924632,0.013655778807306465,0.001133010214019136,-0.013920667092971501,0.0034786312622223114,0.008052379631026368,0.006039760453738103,0.019372622223158237,0.008652500005643498,0.017028209799140912,0.008152224348034823,0.018427436117509063,0.01956168051904189,0.02147159205247023,0.02878399283824912,0.02491836148329211,0.031201120883277707,-0.0042234321380383655,0.005803385236259151,0.014519389049209113,0.01866046312059808,0.0226404029490804,0.025002678366569803,-0.005980476516270899,0.011088767935150345,0.007708849672317993,0.011198633966403243,0.016462748343341774,0.024834152356525984,0.02361489816498091,0.030099382258745522,-0.0003374249136802991,-0.0010360439666212012,0.030454396085093104,0.026049051352304255,0.03349649067418986,0.0181222071460906,-0.0023761475675639437,0.003497414510675968,-0.010396679953811867,0.011366822351505398,-0.002260165058019701,-0.0020905481475936762,-0.006110136150120924,-0.007435027797939666,0.027845447957219657,-0.005680301327807756,-0.1946483377661368,-0.0735749198156149,-0.08224750824878563,1.0,-0.01579563269982321,-0.0027392275357881117,-0.005968998476145122,0.0024820535657053533,0.004206682720743589,-0.007123878428902126,0.010256094517404337,0.002761202177300995,-0.0026824165835635607,-0.006700541965732219,0.006789090329292892,0.03955957948544935,-0.007124730220430064,0.024979571269289628,0.0006840164760036391,0.010723992508316602,-0.07654742166317917,0.04718707664007803,0.03335848723795641,-0.010190388887385098,0.002746923460373174,-0.006490626722103556,-0.006725047435259359,-0.009506300570426689,0.001323392908461959,-0.026082948512418658,-0.006135969440104752,0.05375204438831907,0.0017663556717193128,-0.009865328088914285,-0.019869080164664918,-0.010190388887385098,0.0059979981287156545,-0.006490626722103556,0.001323392908461959,-0.026082948512418658,0.05375204438831907,-0.00948669687050419,0.0017663556717193128,-0.019869080164664918,0.01023068538239036,-0.03188956794121742,0.03912353965045105,-0.010964031221112478,-0.037362717156760226
